"","Pressão","Nivel Tank","Nivel Barril","Temperatura1","Temperatura 2","Temperatura 3","Temperatura 4","Temperatura 5","Velocidade 1","Velocidade 2","Velocidade 3","Velocidade 4","Velocidade 5","Velocidade 6","Vibração 1","Vibração2","Vibração 3","Vibração 4","Cor 1","Cor 2","Target"
"","5463.0672","7270.4704","317.46337","418.076595","136.963335","138.02895","137.50245","117.38937","3298.13172","3296.1852","3293.71632","3282.71616","3274.236","3303.8532","53.770926","55.1181","54.92724","54.38994","0","2","0"
"","5460.0078","7269.7256","317.455775","417.94533","136.931205","137.97669","137.4489","107.510025","3295.78776","3293.676","3291.70176","3278.84508","3269.5956","3303.31608","53.709294","55.105428","54.91713","54.38358","1","2","0"
"","5457.0696","7267.9688","317.22096","417.38202","136.872285","137.905545","137.431125","108.336135","3293.67852","3292.51068","3291.2658","3275.289","3260.09988","3301.34616","53.69274","55.087056","54.706302","54.303918","1","0","0"
"","5449.149","7251.3824","316.897945","416.9286","136.41102","137.8791","137.342265","5.159295","3293.31384","3292.42428","3290.64084","3272.14944","3259.0836","3297.21912","53.662146","55.07673","54.702846","54.277242","1","0","0"
"","5449.1022","7250.484","316.74902","416.165265","136.326","137.638485","137.34213","101.78922","3284.95896","3292.13916","3289.00068","3268.88712","3258.60084","3296.29536","53.655132","55.05651","54.700104","54.220914","0","0","0"
"","5438.3472","7249.1888","316.65683","416.05038","136.277445","137.56617","137.29221","26.28921","3283.91604","3289.6548","3285.69408","3267.15552","3258.3546","3290.83092","53.585682","55.021146","54.662118","54.15702","0","1","0"
"","5435.0964","7246.2776","316.592465","415.678365","136.232055","137.252715","137.269215","94.38663","3283.57404","3289.2552","3275.53992","3264.84864","3257.00604","3286.25388","53.572146","55.007232","54.653514","54.126528","1","2","0"
"","5432.715","7237.9528","315.96964","415.021005","135.99282","137.23365","137.223285","15.798945","3281.37516","3289.10328","3274.96536","3259.8486","3249.39744","3280.94136","53.542164","54.906732","54.579096","54.104424","0","0","0"
"","5425.6536","7234.192","315.8407","414.575325","135.992415","137.11527","136.964925","141.50259","3280.97556","3288.55788","3274.35876","3255.93684","3243.71376","3277.06992","53.526846","54.89703","54.437652","54.084324","0","2","0"
"","5425.0002","7233.5184","315.71624","414.42903","135.974325","137.109225","136.93233","51.30705","3278.72916","3277.44396","3268.314","3251.96424","3242.00628","3273.64272","53.510034","54.886428","54.421032","54.064434","1","2","0"
"","5417.58","7230.8464","315.575505","414.409725","135.876945","136.723845","136.77021","130.319205","3278.49372","3275.01","3267.57348","3251.5992","3241.73916","3271.7664","53.394126","54.865032","54.360366","54.062376","1","2","0"
"","5414.418","7218.1144","315.540365","414.22419","135.86064","136.506","136.75518","49.29396","3274.98984","3274.4304","3263.77512","3243.30804","3236.26392","3267.3546","53.39097","54.839496","54.336702","53.975652","0","2","0"
"","5411.1708","7214.5064","315.372505","414.044325","135.81999","136.44114","136.74021","26.687265","3269.61072","3274.00884","3262.4334","3235.75128","3228.804","3265.9902","53.32416","54.829794","54.316284","53.910858","0","0","0"
"","5401.8252","7213.3024","315.37009","413.622405","135.410715","136.156335","136.71258","26.39631","3267.80964","3271.6314","3261.60756","3235.1832","3228.7194","3264.43212","53.26602","54.78807","54.293646","53.86485","1","2","0"
"","5400.8454","7208.5984","315.054355","413.03412","135.274335","135.96918","136.346985","114.93798","3264.49764","3270.00852","3260.60424","3234.86676","3227.4198","3259.05588","53.243766","54.770784","54.274218","53.863374","1","2","0"
"","5400.6852","7202.5512","314.82206","412.88256","135.242835","135.9282","136.091505","141.96147","3260.17836","3269.45268","3260.45304","3226.85892","3217.68576","3258.03672","53.234526","54.693504","54.270498","53.863038","0","1","0"
"","5399.0292","7189.0568","314.574435","412.6896","135.19041","135.637905","136.067985","21.83745","3259.16208","3267.3168","3258.54972","3221.45172","3215.72124","3255.8238","53.175348","54.622542","54.228306","53.816706","1","0","0"
"","5398.9398","7188.976","314.33878","412.583715","135.077055","135.58758","136.027215","121.69785","3258.42624","3264.60744","3257.415","3219.70248","3213.47772","3255.003","53.162166","54.619164","54.172854","53.77347","0","1","0"
"","5396.1624","7180.2888","314.175785","412.52535","135.06798","135.51558","135.795195","83.088885","3256.6608","3256.83432","3252.29904","3219.69924","3210.70572","3254.69916","53.137968","54.42417","54.12411","53.763642","0","1","0"
"","5385.747","7179.0632","314.096195","412.36722","135.026055","135.471315","135.70992","56.222175","3255.7158","3252.23208","3249.96732","3218.4162","3210.69852","3249.756","53.13417","54.311988","54.113976","53.729682","1","1","0"
"","5380.0308","7178.4624","314.044255","412.196085","135.018375","135.392055","135.67566","6.206475","3254.74236","3250.95552","3248.9046","3218.13972","3208.95036","3248.59644","53.094804","54.23001","54.10119","53.721096","0","1","0"
"","5377.299","7169.6824","313.942335","412.14348","135.000285","135.173385","135.67509","38.920965","3254.12028","3250.37736","3247.17732","3217.71492","3206.58372","3248.4006","53.037102","54.208422","54.074982","53.678436","0","0","0"
"","5374.1808","7162.1952","313.58397","412.142445","134.941095","135.16449","135.61281","112.0713","3253.86504","3244.88052","3241.88208","3217.35384","3198.48264","3245.73192","52.9914","54.206766","54.044172","53.643366","0","1","0"
"","5374.1622","7160.3768","313.536475","412.104555","134.807745","134.891235","135.353355","85.464975","3253.67316","3243.43692","3240.06048","3214.2942","3198.02184","3243.1788","52.987356","54.165378","53.997342","53.555724","0","2","0"
"","5369.0496","7159.512","313.23649","411.810435","134.557455","134.888865","135.04044","50.48706","3252.01248","3241.41084","3239.4978","3214.0458","3194.38296","3242.1654","52.957914","54.14517","53.967288","53.390688","1","2","0"
"","5362.0506","7150.6424","313.186335","411.54426","134.477325","134.72817","134.9763","36.51027","3251.17656","3236.92848","3237.23196","3212.2638","3190.59648","3239.77644","52.95171","54.114258","53.91504","53.316282","0","1","0"
"","5361.162","7146.5552","313.17636","409.728015","134.45886","134.68932","134.80455","108.86841","3249.91224","3235.59828","3237.2262","3209.77188","3190.36248","3231.41292","52.942548","54.102102","53.899692","53.307414","0","1","0"
"","5350.785","7146.336","312.940285","409.646115","134.455695","134.565255","134.71152","58.949235","3248.05284","3231.07632","3236.63616","3209.61636","3190.2552","3226.01616","52.929114","53.965968","53.877876","53.299674","1","1","0"
"","5347.665","7145.0744","312.874275","409.635225","134.39793","134.241765","134.259","30.89364","3247.81992","3229.80768","3234.23424","3207.80196","3185.60328","3225.02688","52.84215","53.947422","53.812254","53.245746","0","1","0"
"","5341.3314","7138.4912","312.50681","409.38354","134.31114","134.1018","134.23257","110.485995","3243.44916","3226.57236","3233.2338","3207.64248","3182.62032","3223.27044","52.840494","53.832222","53.810316","53.090688","0","0","0"
"","5334.9774","7120.4608","312.408495","409.35798","134.310435","134.03358","134.174685","100.37598","3241.78776","3225.50856","3232.54116","3206.5902","3176.5284","3223.24236","52.647234","53.80512","53.794932","53.090568","0","2","0"
"","5332.4808","7102.4224","311.891755","409.33917","134.238525","133.953165","134.155995","94.965225","3241.23048","3224.84436","3222.37692","3199.41288","3175.37496","3216.5604","52.64028","53.793252","53.765466","53.078634","0","0","0"
"","5332.0722","7101.792","311.85077","409.10463","134.214045","133.83462","133.911465","139.49586","3238.06716","3224.1564","3220.6374","3196.59048","3166.76232","3214.99368","52.52544","53.78628","53.724024","53.050938","1","0","0"
"","5332.0662","7099.2864","311.766735","408.75237","133.88079","133.710645","133.84593","88.73685","3236.46624","3223.16964","3217.63428","3190.91328","3164.98428","3212.53092","52.483674","53.774058","53.71887","52.954332","0","2","0"
"","5329.3896","7092.5296","311.747975","408.398085","133.69359","133.512495","133.82292","56.31912","3234.98736","3221.23356","3216.55536","3188.40084","3164.79276","3210.66972","52.42572","53.773596","53.694576","52.95012","1","1","0"
"","5329.0926","7074.2272","311.466155","408.34575","133.552365","133.512195","133.806495","94.678545","3229.98192","3220.26156","3212.85708","3187.5174","3164.71968","3207.89016","52.362288","53.741976","53.63274","52.935126","1","2","0"
"","5326.1532","7069.2608","311.463355","408.283875","133.509675","133.47414","133.683915","68.79171","3229.5708","3216.49164","3209.40972","3185.3538","3164.49504","3205.26252","52.309932","53.724708","53.518992","52.911732","1","0","0"
"","5324.5692","7067.7728","311.34642","407.89872","133.42017","133.345065","133.527585","144.970905","3227.99688","3214.40436","3208.73364","3184.81488","3164.22936","3203.18856","52.301082","53.713878","53.511852","52.825158","1","1","0"
"","5322.7482","7056.476","310.86643","407.858805","133.38513","133.306935","133.37643","38.03517","3226.69548","3212.80272","3207.11508","3184.50276","3163.83444","3202.98336","52.291422","53.68533","53.507436","52.732116","1","0","0"
"","5319.2622","7049.1856","310.14886","407.736945","133.384965","133.174695","133.366155","4.618665","3224.62728","3210.62616","3204.89604","3181.00212","3163.52484","3201.81228","52.227138","53.642052","53.500656","52.725894","1","1","0"
"","5314.8138","7040.0528","310.104655","407.499525","133.265295","133.117275","133.35645","119.81073","3224.18052","3209.96376","3204.02376","3180.57444","3161.7558","3201.38928","52.202922","53.639418","53.490756","52.684266","0","1","0"
"","5313.4872","7038.8024","310.07501","407.439","133.144755","132.953715","133.097355","101.1609","3219.41484","3208.82184","3203.8938","3178.96128","3160.395","3201.32988","52.170306","53.632932","53.4882","52.678896","1","0","0"
"","5309.7924","7034.7776","309.931125","407.10033","132.90798","132.939885","133.089885","136.16316","3219.37128","3208.26276","3194.69688","3177.32616","3159.86472","3198.88872","52.166112","53.630022","53.416572","52.657566","0","1","0"
"","5306.6382","7034.2216","309.70758","407.050425","132.8838","132.860655","133.075695","45.56982","3215.96676","3203.30088","3191.61852","3174.26292","3159.08748","3195.47772","52.154574","53.585238","53.32872","52.643238","0","1","0"
"","5301.7962","7026.1896","309.55645","406.32696","132.779325","132.84492","133.041525","26.342775","3209.45796","3201.23952","3191.26212","3173.38452","3155.76936","3190.38624","52.123362","53.539476","53.301066","52.627656","1","1","0"
"","5298.2736","7021.9888","309.512245","405.461025","132.68682","132.777135","133.01466","99.911355","3208.44168","3194.09172","3190.82148","3172.39884","3154.66128","3189.91068","52.087974","53.478984","53.275518","52.619286","0","0","0"
"","5291.8662","7020.7752","309.472415","404.905095","132.645","132.76302","132.94605","22.926495","3207.5136","3193.73028","3187.40256","3167.81208","3154.2192","3186.57348","52.062846","53.466498","53.241018","52.605288","1","2","0"
"","5280.999","7019.024","308.817355","404.88624","132.562155","132.737115","132.83715","43.871175","3205.62432","3190.06548","3175.97184","3163.24044","3146.53572","3186.08352","52.061394","53.418324","53.239518","52.576134","0","1","0"
"","5277.7326","7016.2312","308.65681","404.85564","132.42927","132.49089","132.832155","148.96335","3204.73224","3186.02412","3173.5836","3162.87612","3146.15664","3184.75188","51.968118","53.403342","53.173824","52.427346","0","1","0"
"","5277.5664","7002.8688","308.65191","403.922925","132.40008","132.445875","132.822645","74.820705","3201.62148","3171.3768","3169.34064","3159.58464","3145.68576","3184.13016","51.948006","53.31576","53.17215","52.369254","1","0","0"
"","5277.1248","7001.6344","308.59045","403.660935","132.392205","132.40341","132.68496","90.965295","3199.7736","3166.91244","3161.1258","3158.77536","3143.628","3181.33512","51.891426","53.297352","53.168604","52.35153","1","0","0"
"","5276.3994","6995.596","308.17325","403.63362","132.27864","132.17685","132.660375","128.931015","3199.50936","3164.9994","3160.4742","3157.90524","3140.25336","3178.70676","51.88653","53.267082","53.16681","52.348272","0","1","0"
"","5274.7398","6993.9584","307.92013","403.47279","132.16983","132.10785","132.59184","90.645255","3194.07948","3164.89104","3155.33016","3157.19388","3136.1418","3174.4926","51.875028","53.262546","53.127858","52.311552","0","2","1"
"","5266.1874","6992.5312","307.790805","403.39539","131.91822","132.05409","132.38985","83.807895","3193.93728","3162.411","3149.43444","3151.95156","3127.78728","3172.2894","51.804648","53.243592","53.10885","52.294902","0","2","1"
"","5246.7228","6977.0416","307.78755","403.34814","131.6997","131.978445","132.381075","118.22826","3193.59636","3159.88704","3147.48792","3151.82448","3127.167","3167.81712","51.786336","53.235588","53.102022","52.223748","0","2","1"
"","5242.9632","6974.7224","307.610555","403.154235","131.578185","131.910825","132.30789","67.35489","3191.55804","3156.81156","3143.8584","3148.73964","3126.46284","3166.42068","51.766584","53.176464","53.092494","52.21614","0","1","0"
"","5242.083","6973.0112","307.28439","402.469515","131.53959","131.82999","132.29334","127.720455","3189.65544","3154.13424","3142.84464","3148.08912","3124.94652","3160.68624","51.626412","53.035758","53.061942","52.212084","1","2","1"
"","5240.3748","6969.728","307.08174","402.41961","131.446545","131.63967","132.121515","58.665885","3187.9854","3153.48624","3142.08648","3146.0292","3123.75528","3159.37476","51.618432","53.014386","53.052552","52.167366","1","1","1"
"","5237.8824","6964.8488","307.03897","402.347115","131.228895","131.49888","132.116325","132.819885","3187.10988","3146.5962","3141.75924","3145.80384","3116.45124","3158.11764","51.610032","52.882602","53.02701","52.123056","0","1","0"
"","5236.275","6955.9056","305.81355","402.226335","131.205315","131.318865","131.965155","136.561515","3186.82872","3144.72384","3141.47844","3143.86524","3114.9594","3157.89552","51.603948","52.881438","52.99707","52.009056","0","1","0"
"","5236.0662","6952.5224","305.29282","402.03171","131.16447","131.12796","131.91564","94.727535","3185.74404","3140.95428","3140.36604","3142.38492","3114.76788","3153.76308","51.476124","52.846404","52.991346","51.978714","1","1","1"
"","5235.75","6946.6368","305.124995","401.946345","131.06064","131.05188","131.82828","25.14585","3184.16184","3140.54136","3135.7566","3141.86832","3114.29376","3150.0432","51.42384","52.815498","52.974708","51.92826","1","2","1"
